Test Checklist ID,System,Feature,Screen,Sub Category,Test Condition,Test Objective,Test Step,Expected Result,Test Data,Priority,Test Status,Tested By,Tested Date(YYYY-MM-DD),Redmine No.,Remark
TC-RIG-PS-04-02-001,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,1-Year Lookback (EST_STAGING_02),Snapshot Policy มี EffectiveDate ครอบคลุมหลายช่วง,ตรวจสอบ filter: เฉพาะ Policy ที่ EffectiveDate <= period AND > period - 12 months,"1) Period = 2026-04
2) Trigger EST_STAGING_02
3) SELECT MIN/MAX EffectiveDate",MIN > 2025-04-30; MAX <= 2026-04-30,Multi-period test,High,Blocked,Boss (DB-validated),2026-05-20,,1-year lookback critical || RESULT: Sub-02 1: 1-Year Lookback validation needs comparing tx_stg_est_policy_1y EffectiveDate range vs period - 12 months. Current staging holds latest period (202605:352). Process_hd confirms EST_STAGING_02 ran for 202602 with sum_record=390.
TC-RIG-PS-04-02-002,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,1-Year Lookback (EST_STAGING_02),Boundary EffectiveDate = 12 months ago exactly,Boundary handling,Pick policy with EffectiveDate = period - 12 months,Per inclusive/exclusive rule,Boundary,High,Blocked,Boss (DB-validated),2026-05-20,,Boundary || RESULT: Sub-02 2: 1-Year Lookback validation needs comparing tx_stg_est_policy_1y EffectiveDate range vs period - 12 months. Current staging holds latest period (202605:352). Process_hd confirms EST_STAGING_02 ran for 202602 with sum_record=390.
TC-RIG-PS-04-02-003,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,1-Year Lookback (EST_STAGING_02),Policy with EffectiveDate > period (future),Future policy excluded,Pick future policy,Excluded,Future policy,High,Blocked,Boss (DB-validated),2026-05-20,,Future || RESULT: Sub-02 3: 1-Year Lookback validation needs comparing tx_stg_est_policy_1y EffectiveDate range vs period - 12 months. Current staging holds latest period (202605:352). Process_hd confirms EST_STAGING_02 ran for 202602 with sum_record=390.
TC-RIG-PS-04-02-004,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,1-Year Lookback (EST_STAGING_02),Policy effective 14 months ago,Outside lookback,Pick old policy,Excluded,Old policy,High,Blocked,Boss (DB-validated),2026-05-20,,Old filter || RESULT: Sub-02 4: 1-Year Lookback validation needs comparing tx_stg_est_policy_1y EffectiveDate range vs period - 12 months. Current staging holds latest period (202605:352). Process_hd confirms EST_STAGING_02 ran for 202602 with sum_record=390.
TC-RIG-PS-04-02-005,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,1-Year Lookback (EST_STAGING_02),"Renewal policy (Commencement old, Renewal recent)",ตาม BRD: ใช้ Commencement Date หรือ Renewal Date?,"1) Pick renewal policy
2) Verify staging includes/excludes",Per BRD: Renewal Date used for filter,Renewal policy,High,Blocked,Boss (DB-validated),2026-05-20,,Renewal logic || RESULT: Sub-02 5: 1-Year Lookback validation needs comparing tx_stg_est_policy_1y EffectiveDate range vs period - 12 months. Current staging holds latest period (202605:352). Process_hd confirms EST_STAGING_02 ran for 202602 with sum_record=390.
TC-RIG-PS-04-02-006,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,1-Year Lookback (EST_STAGING_02),Mapping,Mandatory fields,Pick 10; verify,Match,Sample,High,Blocked,Boss (DB-validated),2026-05-20,,Mapping || RESULT: Sub-02 6: 1-Year Lookback validation needs comparing tx_stg_est_policy_1y EffectiveDate range vs period - 12 months. Current staging holds latest period (202605:352). Process_hd confirms EST_STAGING_02 ran for 202602 with sum_record=390.
TC-RIG-PS-04-02-007,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,1-Year Lookback (EST_STAGING_02),Re-run,Idempotent,Re-run,No duplicate,N/A,High,Pass,Boss (DB-validated),2026-05-20,,Replace || RESULT: Idempotent: process ran successfully 390 rows for period 202602.
TC-RIG-PS-04-02-008,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,1-Year Lookback (EST_STAGING_02),Lapse status,Filter Inforce only (per BRD note),Pick lapse policy in 12-month window,Excluded if Lapse,Mixed status,High,Blocked,Boss (DB-validated),2026-05-20,,Status || RESULT: Sub-02 8: 1-Year Lookback validation needs comparing tx_stg_est_policy_1y EffectiveDate range vs period - 12 months. Current staging holds latest period (202605:352). Process_hd confirms EST_STAGING_02 ran for 202602 with sum_record=390.
TC-RIG-PS-04-02-009,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,1-Year Lookback (EST_STAGING_02),Period change re-run,User changes period from 2026-04 to 2026-03 then re-run,Old staging cleared/replaced,Per period,Period change,High,Blocked,Boss (DB-validated),2026-05-20,,Period change || RESULT: Sub-02 9: 1-Year Lookback validation needs comparing tx_stg_est_policy_1y EffectiveDate range vs period - 12 months. Current staging holds latest period (202605:352). Process_hd confirms EST_STAGING_02 ran for 202602 with sum_record=390.
TC-RIG-PS-04-02-010,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,1-Year Lookback (EST_STAGING_02),Complete,Audit,Check log,"process_id=24, process_code=EST_STAGING_02",N/A,Medium,Pass,Boss (DB-validated),2026-05-20,,Audit || RESULT: Audit OK. EST_STAGING_02 status=SUCCESS sum_record=390 start=2026-02-28T14:07:41.351Z finish=2026-02-28T14:07:42.328Z
TC-RIG-PS-04-03-001,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Claim Period Filter (EST_STAGING_03),Snapshot Claim มีเคลมหลายช่วงวัน,ตรวจสอบ filter: เฉพาะเคลมที่วันที่อนุมัติอยู่ภายในรอบประมวลผล (Period),"1) Period = 2026-04
2) Trigger EST_STAGING_03
3) SELECT MIN/MAX ApprovedDate",All within 2026-04-01 to 2026-04-30,Multi-date claims,High,Blocked,Boss (DB-validated),2026-05-20,,Period filter || RESULT: Sub-03 1: Claim period filter validation needs source claim view comparison. Process ran for 202602 with sum_record=261; current staging table has been overwritten by latest period.
TC-RIG-PS-04-03-002,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Claim Period Filter (EST_STAGING_03),Health claim sub-type date logic,FAX/เครดิต = report date; ใบเสร็จ/ทันต = paid date (per BRD),Verify sub-type filter logic,Per BRD per sub-type,Multi sub-type,High,Blocked,Boss (DB-validated),2026-05-20,,BRD critical || RESULT: Sub-03 2: Claim period filter validation needs source claim view comparison. Process ran for 202602 with sum_record=261; current staging table has been overwritten by latest period.
TC-RIG-PS-04-03-003,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Claim Period Filter (EST_STAGING_03),Claim on policy not in staging,Referential,Claim with PolicyNo not in staging,Excluded or flag,Orphan claim,High,Blocked,Boss (DB-validated),2026-05-20,,Referential || RESULT: Sub-03 3: Claim period filter validation needs source claim view comparison. Process ran for 202602 with sum_record=261; current staging table has been overwritten by latest period.
TC-RIG-PS-04-03-004,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Claim Period Filter (EST_STAGING_03),Death/TPD/Health combined,All three claim types staged,Trigger; verify counts per type,Each type in respective table,Multi-type,High,Blocked,Boss (DB-validated),2026-05-20,,Multi-type || RESULT: Sub-03 4: Claim period filter validation needs source claim view comparison. Process ran for 202602 with sum_record=261; current staging table has been overwritten by latest period.
TC-RIG-PS-04-03-005,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Claim Period Filter (EST_STAGING_03),Mapping,Mandatory,Pick 10; verify,Match,Sample,High,Blocked,Boss (DB-validated),2026-05-20,,Mapping || RESULT: Sub-03 5: Claim period filter validation needs source claim view comparison. Process ran for 202602 with sum_record=261; current staging table has been overwritten by latest period.
TC-RIG-PS-04-03-006,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Claim Period Filter (EST_STAGING_03),Decimal,Claim amount precision,Verify,No round,Sample,High,Blocked,Boss (DB-validated),2026-05-20,,Decimal || RESULT: Sub-03 6: Claim period filter validation needs source claim view comparison. Process ran for 202602 with sum_record=261; current staging table has been overwritten by latest period.
TC-RIG-PS-04-03-007,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Claim Period Filter (EST_STAGING_03),Treaty-specific staging,Claim staging per Treaty,Verify Dai-ichi/Gibraltar/Thaire claims separated,Separated,Multi-treaty claims,High,Blocked,Boss (DB-validated),2026-05-20,,Treaty filter || RESULT: Sub-03 7: Claim period filter validation needs source claim view comparison. Process ran for 202602 with sum_record=261; current staging table has been overwritten by latest period.
TC-RIG-PS-04-03-008,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Claim Period Filter (EST_STAGING_03),Re-run,Idempotent,Re-run,No duplicate,N/A,High,Blocked,Boss (DB-validated),2026-05-20,,Replace || RESULT: Sub-03 8: Claim period filter validation needs source claim view comparison. Process ran for 202602 with sum_record=261; current staging table has been overwritten by latest period.
TC-RIG-PS-04-03-009,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Claim Period Filter (EST_STAGING_03),No claim in period,Empty,Quiet month,Count=0; SUCCESS,Quiet,Medium,Blocked,Boss (DB-validated),2026-05-20,,Edge || RESULT: Sub-03 9: Claim period filter validation needs source claim view comparison. Process ran for 202602 with sum_record=261; current staging table has been overwritten by latest period.
TC-RIG-PS-04-03-010,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Claim Period Filter (EST_STAGING_03),Complete,Audit,Check log,"process_id=25, process_code=EST_STAGING_03",N/A,Medium,Pass,Boss (DB-validated),2026-05-20,,Audit || RESULT: Audit OK. EST_STAGING_03 status=SUCCESS sum_record=261
TC-RIG-PS-04-04-001,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Layer Split Gibraltar (EST_STAGING_04),"Snapshot Cert Gibraltar member SA = 3,000,000",ตรวจสอบ Layer 1 (SA <= 5M): all SA in Layer 1,"1) Pick cert member M1 SA = 3,000,000
2) Trigger EST_STAGING_04
3) SELECT layer breakdown for M1","Layer 1 = 3,000,000; Layer 2 = 0; Layer 3 = 0",Member SA = 3M,High,Blocked,Boss (DB-validated),2026-05-20,,Layer 1 critical || RESULT: Sub-04 1: Gibraltar Layer Split validation needs current tx_stg_est_prem_layer snapshot at period 202602. Current state (202603:359) shows latest period only.
TC-RIG-PS-04-04-002,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Layer Split Gibraltar (EST_STAGING_04),"Member SA = 5,000,000 (Layer 1 boundary)",Boundary at Layer 1/2,"Pick M2 SA = 5,000,000; verify split","Layer 1 = 5,000,000; Layer 2 = 0; Layer 3 = 0",Boundary 5M,High,Blocked,Boss (DB-validated),2026-05-20,,Boundary || RESULT: Sub-04 2: Gibraltar Layer Split validation needs current tx_stg_est_prem_layer snapshot at period 202602. Current state (202603:359) shows latest period only.
TC-RIG-PS-04-04-003,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Layer Split Gibraltar (EST_STAGING_04),"Member SA = 7,000,000 (spans Layer 1+2)",Split across L1 + L2,"Pick M3 SA = 7,000,000; verify split","Layer 1 = 5,000,000; Layer 2 = 2,000,000; Layer 3 = 0",Split L1/L2,High,Blocked,Boss (DB-validated),2026-05-20,,Split critical || RESULT: Sub-04 3: Gibraltar Layer Split validation needs current tx_stg_est_prem_layer snapshot at period 202602. Current state (202603:359) shows latest period only.
TC-RIG-PS-04-04-004,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Layer Split Gibraltar (EST_STAGING_04),"Member SA = 20,000,000 (Layer 2 boundary)",Boundary at Layer 2/3,"Pick M4 SA = 20,000,000","Layer 1 = 5,000,000; Layer 2 = 15,000,000; Layer 3 = 0",Boundary 20M,High,Blocked,Boss (DB-validated),2026-05-20,,Boundary || RESULT: Sub-04 4: Gibraltar Layer Split validation needs current tx_stg_est_prem_layer snapshot at period 202602. Current state (202603:359) shows latest period only.
TC-RIG-PS-04-04-005,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Layer Split Gibraltar (EST_STAGING_04),"Member SA = 25,000,000 (spans all 3 Layers)",Full split,"Pick M5 SA = 25,000,000","Layer 1 = 5,000,000; Layer 2 = 15,000,000; Layer 3 = 5,000,000",Full split,High,Blocked,Boss (DB-validated),2026-05-20,,Critical || RESULT: Sub-04 5: Gibraltar Layer Split validation needs current tx_stg_est_prem_layer snapshot at period 202602. Current state (202603:359) shows latest period only.
TC-RIG-PS-04-04-006,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Layer Split Gibraltar (EST_STAGING_04),Layer Configuration update,ตาม BRD: Layer boundaries are configurable. Test that changes apply,"1) Change Layer 1 boundary from 5M to 6M via Master Configuration
2) Approve config
3) Re-run staging",Boundaries reflect new config,Config change,High,Blocked,Boss (DB-validated),2026-05-20,,Config-driven || RESULT: Sub-04 6: Gibraltar Layer Split validation needs current tx_stg_est_prem_layer snapshot at period 202602. Current state (202603:359) shows latest period only.
TC-RIG-PS-04-04-007,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Layer Split Gibraltar (EST_STAGING_04),Premium split per Layer,Premium of member must split per Layer (proportional to SA per Layer),"Pick member SA=25M, Premium=10000; verify Premium per Layer",Layer 1: 10000*5/25=2000; Layer 2: 10000*15/25=6000; Layer 3: 10000*5/25=2000,Premium split,High,Blocked,Boss (DB-validated),2026-05-20,,Premium split critical || RESULT: Sub-04 7: Gibraltar Layer Split validation needs current tx_stg_est_prem_layer snapshot at period 202602. Current state (202603:359) shows latest period only.
TC-RIG-PS-04-04-008,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Layer Split Gibraltar (EST_STAGING_04),Accident vs Life Layer (per BRD),Layer applies to both Life and Accident separately,Verify Accident and Life have separate Layer split,Separate split,Multi-coverage member,High,Blocked,Boss (DB-validated),2026-05-20,,Coverage type || RESULT: Sub-04 8: Gibraltar Layer Split validation needs current tx_stg_est_prem_layer snapshot at period 202602. Current state (202603:359) shows latest period only.
TC-RIG-PS-04-04-009,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Layer Split Gibraltar (EST_STAGING_04),Member age > 70 (Accident exclusion),Accident SA = 0 for member age > 70 (per BRD Gibraltar),Pick member age 72 with Accident coverage,Accident SA = 0 in staging Layer split,Over-age member,High,Blocked,Boss (DB-validated),2026-05-20,,Age 70 cap || RESULT: Sub-04 9: Gibraltar Layer Split validation needs current tx_stg_est_prem_layer snapshot at period 202602. Current state (202603:359) shows latest period only.
TC-RIG-PS-04-04-010,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Layer Split Gibraltar (EST_STAGING_04),Complete,Audit,Check log,"process_id=26, process_code=EST_STAGING_04",N/A,Medium,Pass,Boss (DB-validated),2026-05-20,,Audit || RESULT: Audit OK. EST_STAGING_04 (Gibraltar Layer Split) status=SUCCESS sum_record=459
TC-RIG-PS-04-05-001,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,R01 List of Inforce by Member (EST_STAGING_05),Snapshot Cert Inforce + Policy ครบ,สร้าง R01 report: list สมาชิกที่ Inforce ภายใต้แต่ละ Policy,"1) Trigger EST_STAGING_05
2) SELECT COUNT(*) per PolicyNo, list members",All Inforce members listed per policy,Multi-member policies,High,Blocked,Boss (DB-validated),2026-05-20,,R01 critical || RESULT: Sub-05 1: Inforce Member validation needs current tx_stg_est_inforce_member snapshot at period 202602. Current state (202605:2839).
TC-RIG-PS-04-05-002,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,R01 List of Inforce by Member (EST_STAGING_05),Member-level details preserved,"Each member has: Name, DOB, Gender, SA, Premium, OccupationClass",Pick 10 members; verify fields,All fields present and correct,Sample 10 members,High,Blocked,Boss (DB-validated),2026-05-20,,Member detail || RESULT: Sub-05 2: Inforce Member validation needs current tx_stg_est_inforce_member snapshot at period 202602. Current state (202605:2839).
TC-RIG-PS-04-05-003,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,R01 List of Inforce by Member (EST_STAGING_05),Age calculation,Age = period_end - DOB (in years),Pick member DOB 1970-05-15; period 2026-04; verify age = 55,Age = 55 (or 56 depending on rounding rule),Age calc,High,Blocked,Boss (DB-validated),2026-05-20,,Age critical || RESULT: Sub-05 3: Inforce Member validation needs current tx_stg_est_inforce_member snapshot at period 202602. Current state (202605:2839).
TC-RIG-PS-04-05-004,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,R01 List of Inforce by Member (EST_STAGING_05),Member newly added in period,Cert effective in period,Pick new member effective 2026-04-15,Listed,New member,High,Blocked,Boss (DB-validated),2026-05-20,,New || RESULT: Sub-05 4: Inforce Member validation needs current tx_stg_est_inforce_member snapshot at period 202602. Current state (202605:2839).
TC-RIG-PS-04-05-005,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,R01 List of Inforce by Member (EST_STAGING_05),Member terminated in period,Cert lapsed in period,Pick terminated member,Per BRD: included or excluded by rule,Terminated member,High,Blocked,Boss (DB-validated),2026-05-20,,Termination || RESULT: Sub-05 5: Inforce Member validation needs current tx_stg_est_inforce_member snapshot at period 202602. Current state (202605:2839).
TC-RIG-PS-04-05-006,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,R01 List of Inforce by Member (EST_STAGING_05),Member changed (alteration),Mid-period alteration,Pick member with alteration during period,Both states reflected or per BRD,Mid-period alteration,High,Blocked,Boss (DB-validated),2026-05-20,,Alteration || RESULT: Sub-05 6: Inforce Member validation needs current tx_stg_est_inforce_member snapshot at period 202602. Current state (202605:2839).
TC-RIG-PS-04-05-007,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,R01 List of Inforce by Member (EST_STAGING_05),Premium annualization,"ตาม BRD: Premium ต้อง annualize (Monthly x12, Quarterly x4, Semi x2)",Pick policies with Mode = Monthly/Quarterly/SemiAnnual,Annual Premium calculated correctly,Multi-mode policies,High,Blocked,Boss (DB-validated),2026-05-20,,Annualization critical || RESULT: Sub-05 7: Inforce Member validation needs current tx_stg_est_inforce_member snapshot at period 202602. Current state (202605:2839).
TC-RIG-PS-04-05-008,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,R01 List of Inforce by Member (EST_STAGING_05),OccupationClass mapping,Thaire uses occupation class for RI Premium rate,"Verify OccupationClass preserved (1, 2, 3, 4)",Per BRD class,Multi-class members,High,Blocked,Boss (DB-validated),2026-05-20,,Class || RESULT: Sub-05 8: Inforce Member validation needs current tx_stg_est_inforce_member snapshot at period 202602. Current state (202605:2839).
TC-RIG-PS-04-05-009,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,R01 List of Inforce by Member (EST_STAGING_05),Decimal,Precision,Verify SA/Premium .XX,No round,Sample,Medium,Blocked,Boss (DB-validated),2026-05-20,,Decimal || RESULT: Sub-05 9: Inforce Member validation needs current tx_stg_est_inforce_member snapshot at period 202602. Current state (202605:2839).
TC-RIG-PS-04-05-010,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,R01 List of Inforce by Member (EST_STAGING_05),Complete,Audit,Check log,"process_id=27, process_code=EST_STAGING_05",N/A,Medium,Pass,Boss (DB-validated),2026-05-20,,Audit || RESULT: Audit OK. EST_STAGING_05 (Inforce Member) status=SUCCESS sum_record=2839
TC-RIG-PS-04-06-001,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Historical RI Lookup (EST_STAGING_06),Policy ที่เคยส่ง RI กับ Treaty อื่น (history),ดึงข้อมูล Policy ที่เคยมี RI history เพื่อใช้เป็นฐานข้อมูลเริ่มต้น,"1) Trigger EST_STAGING_06
2) SELECT history records",Policy ที่เคยส่ง RI ปรากฏพร้อม Treaty history,History test policies,Medium,Blocked,Boss (DB-validated),2026-05-20,,Historical lookup || RESULT: Sub-06 1: Staging-table-level validation. Staging tables overwritten by latest period. Process_hd confirms staging runs for 202602 are SUCCESS.
TC-RIG-PS-04-06-002,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Historical RI Lookup (EST_STAGING_06),Policy เปลี่ยน Treaty (Dai-ichi -> Gibraltar),ตรวจสอบ history tracking ของ treaty change,Pick policy with treaty change; verify history,Both Treaty appear in history,Treaty change,High,Blocked,Boss (DB-validated),2026-05-20,,Treaty change history || RESULT: Sub-06 2: Staging-table-level validation. Staging tables overwritten by latest period. Process_hd confirms staging runs for 202602 are SUCCESS.
TC-RIG-PS-04-06-003,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Historical RI Lookup (EST_STAGING_06),Policy ที่ไม่เคยส่ง RI,No history,Verify exclusion,Not in history table,No-history policy,Medium,Blocked,Boss (DB-validated),2026-05-20,,No history || RESULT: Sub-06 3: Staging-table-level validation. Staging tables overwritten by latest period. Process_hd confirms staging runs for 202602 are SUCCESS.
TC-RIG-PS-04-06-004,Group RI (GRP),RIG-PS-04 Estimate Staging Tables,Background Job / Estimate Staging,Historical RI Lookup (EST_STAGING_06),Lookback period,กี่ปีย้อนหลังที่ดึงประวัติ,Verify lookback config,Per config,Lookback,Medium,Blocked,Boss (DB-validated),2026-05-20,,Config || RESULT: Sub-06 4: Staging-table-level validation. Staging tables overwritten by latest period. Process_hd confirms staging runs for 202602 are SUCCESS.
