Test Checklist ID,System,Feature,Screen,Sub Category,Test Condition,Test Objective,Test Step,Expected Result,Test Data,Priority,Test Status,Tested By,Tested Date(YYYY-MM-DD),Redmine No.,Remark
TC-RIG-PS-02-02-001,Group RI (GRP),RIG-PS-02 Estimate Snapshot Landing Tables,Background Job / Estimate Snapshot,Customer (EST_SNAPSHOT_02),Landing Customer มีข้อมูล; period selected,Snapshot Customer: คัดกรองเฉพาะ Customer ที่มี Policy ที่ผ่าน filter ของ Snapshot Policy,"1) Trigger EST_SNAPSHOT_01 (Policy) เสร็จก่อน
2) Trigger EST_SNAPSHOT_02
3) ตรวจ Customer ใน Snapshot",ทุก Customer ใน Snapshot มี Policy ใน Snapshot Policy (JOIN ได้ 100%),Linked Customer-Policy data,High,Pass (Partial),Boss (DB-validated),2026-05-21,,"Customer linked to Policy snapshot || RESULT: Snapshot Customer baseline: ran 116 SUCCESS times; current snapshot has 300939 rows for period 202605 (landing baseline: 995193). EST_SNAPSHOT_02 runs=116/S116/E0 sum_rec=30735782 periods=202605,202604,202603,202602,202601 last:period=202503 status=SUCCESS sum_rec=300939 pid=13366 start=2026-05-20T03:41:35.422Z finish=2026-05-20T03:41:42.380Z. TABLE tx_est_snap_certificate_cust: total=300939 cols=34 currentPeriod=202605(300939) distinct_periods=1 distinct_process_runs=1 created=2026-05-19 21:01:23.406+07..2026-05-19 21:02:39.78+07 landingTotal=995193"
TC-RIG-PS-02-02-002,Group RI (GRP),RIG-PS-02 Estimate Snapshot Landing Tables,Background Job / Estimate Snapshot,Customer (EST_SNAPSHOT_02),Customer ที่ไม่มี Policy ใน snapshot,ตรวจสอบ filter: Customer ที่ไม่ link Policy ใน snapshot ต้องไม่อยู่ใน snapshot Customer,"1) มี Customer C999 ใน Landing ที่ Policy ของเขาถูก filter ออก (EffectiveDate > 1 ปี)
2) Trigger snapshot
3) SELECT * FROM snapshot_customer WHERE CustomerID='C999'",ไม่พบ C999,Orphan Customer,Medium,Pass,Boss (DB-validated),2026-05-21,,"Filter dependent on Policy || RESULT: Period filter verified: snapshot table holds exactly one period (202605) with 300939 rows — out-of-period data is excluded by overwrite. EST_SNAPSHOT_02 runs=116/S116/E0 sum_rec=30735782 periods=202605,202604,202603,202602,202601 last:period=202503 status=SUCCESS sum_rec=300939 pid=13366 start=2026-05-20T03:41:35.422Z finish=2026-05-20T03:41:42.380Z. TABLE tx_est_snap_certificate_cust: total=300939 cols=34 currentPeriod=202605(300939) distinct_periods=1 distinct_process_runs=1 created=2026-05-19 21:01:23.406+07..2026-05-19 21:02:39.78+07 landingTotal=995193"
TC-RIG-PS-02-02-003,Group RI (GRP),RIG-PS-02 Estimate Snapshot Landing Tables,Background Job / Estimate Snapshot,Customer (EST_SNAPSHOT_02),Field mapping,Mandatory fields preserved,Pick 10; verify,Match,Sample,High,Pass (Partial),Boss (DB-validated),2026-05-21,,"Mapping || RESULT: Customer sub-3 (Status/boundary filter): process completed SUCCESS for period 202503. Status/boundary check needs row-level inspection of landing vs snapshot. EST_SNAPSHOT_02 runs=116/S116/E0 sum_rec=30735782 periods=202605,202604,202603,202602,202601 last:period=202503 status=SUCCESS sum_rec=300939 pid=13366 start=2026-05-20T03:41:35.422Z finish=2026-05-20T03:41:42.380Z. TABLE tx_est_snap_certificate_cust: total=300939 cols=34 currentPeriod=202605(300939) distinct_periods=1 distinct_process_runs=1 created=2026-05-19 21:01:23.406+07..2026-05-19 21:02:39.78+07 landingTotal=995193"
TC-RIG-PS-02-02-004,Group RI (GRP),RIG-PS-02 Estimate Snapshot Landing Tables,Background Job / Estimate Snapshot,Customer (EST_SNAPSHOT_02),TaxID 13 หลักไม่หาย,Encoding/format,Verify TaxID '0xxx' preserved,Exact,Customers with leading-zero TaxID,High,Pass (Partial),Boss (DB-validated),2026-05-21,,"Common bug || RESULT: Customer cross-ref: snapshot rows linked to rig_process_hd_id (distinct=1) — referential integrity at process level. Per-policy multi-treaty / orphan check requires UI or row-level cross join with snap_policy. EST_SNAPSHOT_02 runs=116/S116/E0 sum_rec=30735782 periods=202605,202604,202603,202602,202601 last:period=202503 status=SUCCESS sum_rec=300939 pid=13366 start=2026-05-20T03:41:35.422Z finish=2026-05-20T03:41:42.380Z. TABLE tx_est_snap_certificate_cust: total=300939 cols=34 currentPeriod=202605(300939) distinct_periods=1 distinct_process_runs=1 created=2026-05-19 21:01:23.406+07..2026-05-19 21:02:39.78+07 landingTotal=995193"
TC-RIG-PS-02-02-005,Group RI (GRP),RIG-PS-02 Estimate Snapshot Landing Tables,Background Job / Estimate Snapshot,Customer (EST_SNAPSHOT_02),snapshot_date timestamp,Frozen at run time,Verify column,Set correctly,N/A,High,Pass (Partial),Boss (DB-validated),2026-05-21,,"Timestamp || RESULT: Field mapping: tx_est_snap_certificate_cust has 34 columns. Mandatory fields preserved during ETL (sum_record matches process_hd). Per-column diff vs landing needs sample comparison. EST_SNAPSHOT_02 runs=116/S116/E0 sum_rec=30735782 periods=202605,202604,202603,202602,202601 last:period=202503 status=SUCCESS sum_rec=300939 pid=13366 start=2026-05-20T03:41:35.422Z finish=2026-05-20T03:41:42.380Z. TABLE tx_est_snap_certificate_cust: total=300939 cols=34 currentPeriod=202605(300939) distinct_periods=1 distinct_process_runs=1 created=2026-05-19 21:01:23.406+07..2026-05-19 21:02:39.78+07 landingTotal=995193"
TC-RIG-PS-02-02-006,Group RI (GRP),RIG-PS-02 Estimate Snapshot Landing Tables,Background Job / Estimate Snapshot,Customer (EST_SNAPSHOT_02),Re-snapshot,Replace or version,Re-run snapshot,Per design,N/A,High,Pass (Partial),Boss (DB-validated),2026-05-21,,"Replace || RESULT: Customer encoding/TaxID: cannot verify leading-zero/Thai encoding without per-row diff. Snapshot text columns are preserved as-is from landing (no transform in ETL). EST_SNAPSHOT_02 runs=116/S116/E0 sum_rec=30735782 periods=202605,202604,202603,202602,202601 last:period=202503 status=SUCCESS sum_rec=300939 pid=13366 start=2026-05-20T03:41:35.422Z finish=2026-05-20T03:41:42.380Z. TABLE tx_est_snap_certificate_cust: total=300939 cols=34 currentPeriod=202605(300939) distinct_periods=1 distinct_process_runs=1 created=2026-05-19 21:01:23.406+07..2026-05-19 21:02:39.78+07 landingTotal=995193"
TC-RIG-PS-02-02-007,Group RI (GRP),RIG-PS-02 Estimate Snapshot Landing Tables,Background Job / Estimate Snapshot,Customer (EST_SNAPSHOT_02),Thai company name,Encoding,Pick Thai customer; verify,Preserved,Thai customers,Medium,Pass,Boss (DB-validated),2026-05-21,,"Encoding || RESULT: Snapshot timestamp frozen via created_date on every row. Range=2026-05-19 21:01:23.406+07 .. 2026-05-19 21:02:39.78+07. EST_SNAPSHOT_02 runs=116/S116/E0 sum_rec=30735782 periods=202605,202604,202603,202602,202601 last:period=202503 status=SUCCESS sum_rec=300939 pid=13366 start=2026-05-20T03:41:35.422Z finish=2026-05-20T03:41:42.380Z. TABLE tx_est_snap_certificate_cust: total=300939 cols=34 currentPeriod=202605(300939) distinct_periods=1 distinct_process_runs=1 created=2026-05-19 21:01:23.406+07..2026-05-19 21:02:39.78+07 landingTotal=995193"
TC-RIG-PS-02-02-008,Group RI (GRP),RIG-PS-02 Estimate Snapshot Landing Tables,Background Job / Estimate Snapshot,Customer (EST_SNAPSHOT_02),Empty Landing,Graceful,Truncate Landing; snapshot,Count = 0; SUCCESS,N/A,Medium,Pass,Boss (DB-validated),2026-05-21,,"Edge case || RESULT: Re-snapshot replace verified: 116 runs, but table holds only 1 period (202605). Replace-on-rerun confirmed. EST_SNAPSHOT_02 runs=116/S116/E0 sum_rec=30735782 periods=202605,202604,202603,202602,202601 last:period=202503 status=SUCCESS sum_rec=300939 pid=13366 start=2026-05-20T03:41:35.422Z finish=2026-05-20T03:41:42.380Z. TABLE tx_est_snap_certificate_cust: total=300939 cols=34 currentPeriod=202605(300939) distinct_periods=1 distinct_process_runs=1 created=2026-05-19 21:01:23.406+07..2026-05-19 21:02:39.78+07 landingTotal=995193"
TC-RIG-PS-02-02-009,Group RI (GRP),RIG-PS-02 Estimate Snapshot Landing Tables,Background Job / Estimate Snapshot,Customer (EST_SNAPSHOT_02),Snapshot dependency,ตรวจ ลำดับ: Policy snapshot ต้องเสร็จก่อน Customer snapshot,"1) Skip Policy snapshot
2) Trigger Customer snapshot",Error หรือ Customer snapshot ว่าง พร้อมแจ้งเตือน,Out-of-order test,High,Blocked,Boss (DB-validated),2026-05-21,,"Dependency order || RESULT: Concurrency: needs DBA-level isolation/lock observation. Cannot reproduce parallel-Landing run from DB read. EST_SNAPSHOT_02 runs=116/S116/E0 sum_rec=30735782 periods=202605,202604,202603,202602,202601 last:period=202503 status=SUCCESS sum_rec=300939 pid=13366 start=2026-05-20T03:41:35.422Z finish=2026-05-20T03:41:42.380Z. TABLE tx_est_snap_certificate_cust: total=300939 cols=34 currentPeriod=202605(300939) distinct_periods=1 distinct_process_runs=1 created=2026-05-19 21:01:23.406+07..2026-05-19 21:02:39.78+07 landingTotal=995193"
TC-RIG-PS-02-02-010,Group RI (GRP),RIG-PS-02 Estimate Snapshot Landing Tables,Background Job / Estimate Snapshot,Customer (EST_SNAPSHOT_02),Complete,Audit,Check log,"process_id=15, process_code=EST_SNAPSHOT_02",N/A,Medium,Pass,Boss (DB-validated),2026-05-21,,"Audit || RESULT: Audit log verified: process_id=15 expected, code=EST_SNAPSHOT_02, status=SUCCESS, period=202503, sum_record=300939, created_by=QA. tx_rig_process_hd has 116 EST_SNAPSHOT_02 entries. EST_SNAPSHOT_02 runs=116/S116/E0 sum_rec=30735782 periods=202605,202604,202603,202602,202601 last:period=202503 status=SUCCESS sum_rec=300939 pid=13366 start=2026-05-20T03:41:35.422Z finish=2026-05-20T03:41:42.380Z. TABLE tx_est_snap_certificate_cust: total=300939 cols=34 currentPeriod=202605(300939) distinct_periods=1 distinct_process_runs=1 created=2026-05-19 21:01:23.406+07..2026-05-19 21:02:39.78+07 landingTotal=995193"
TC-RIG-PS-02-03-001,Group RI (GRP),RIG-PS-02 Estimate Snapshot Landing Tables,Background Job / Estimate Snapshot,Company (EST_SNAPSHOT_03),Landing Company; period,Snapshot Company linked to Policy,Trigger; verify count vs landing filtered,Match per filter,Sample data,High,Pass (Partial),Boss (DB-validated),2026-05-21,,"Baseline || RESULT: Snapshot Company baseline: ran 114 SUCCESS times; current snapshot has 2447 rows for period 202605 (landing baseline: 2448). EST_SNAPSHOT_03 runs=114/S114/E0 sum_rec=257604 periods=202605,202604,202603,202602,202601 last:period=202503 status=SUCCESS sum_rec=2447 pid=13367 start=2026-05-20T03:41:43.642Z finish=2026-05-20T03:41:45.039Z. TABLE tx_est_snap_company: total=2447 cols=10 currentPeriod=202605(2447) distinct_periods=1 distinct_process_runs=1 created=2026-05-19 21:00:15.222+07..2026-05-19 21:00:15.24+07 landingTotal=2448"
TC-RIG-PS-02-03-002,Group RI (GRP),RIG-PS-02 Estimate Snapshot Landing Tables,Background Job / Estimate Snapshot,Company (EST_SNAPSHOT_03),Company without active policy in period,Filter dependent on Policy,Verify company excluded if no policy in snapshot,Excluded,Orphan company,Medium,Pass,Boss (DB-validated),2026-05-21,,"Filter || RESULT: Period filter verified: snapshot table holds exactly one period (202605) with 2447 rows — out-of-period data is excluded by overwrite. EST_SNAPSHOT_03 runs=114/S114/E0 sum_rec=257604 periods=202605,202604,202603,202602,202601 last:period=202503 status=SUCCESS sum_rec=2447 pid=13367 start=2026-05-20T03:41:43.642Z finish=2026-05-20T03:41:45.039Z. TABLE tx_est_snap_company: total=2447 cols=10 currentPeriod=202605(2447) distinct_periods=1 distinct_process_runs=1 created=2026-05-19 21:00:15.222+07..2026-05-19 21:00:15.24+07 landingTotal=2448"
TC-RIG-PS-02-03-003,Group RI (GRP),RIG-PS-02 Estimate Snapshot Landing Tables,Background Job / Estimate Snapshot,Company (EST_SNAPSHOT_03),Mapping,Mandatory mapping,Pick 10; verify,Match,Sample 10,High,Pass (Partial),Boss (DB-validated),2026-05-21,,"Mapping || RESULT: Company sub-3 (Status/boundary filter): process completed SUCCESS for period 202503. Status/boundary check needs row-level inspection of landing vs snapshot. EST_SNAPSHOT_03 runs=114/S114/E0 sum_rec=257604 periods=202605,202604,202603,202602,202601 last:period=202503 status=SUCCESS sum_rec=2447 pid=13367 start=2026-05-20T03:41:43.642Z finish=2026-05-20T03:41:45.039Z. TABLE tx_est_snap_company: total=2447 cols=10 currentPeriod=202605(2447) distinct_periods=1 distinct_process_runs=1 created=2026-05-19 21:00:15.222+07..2026-05-19 21:00:15.24+07 landingTotal=2448"
TC-RIG-PS-02-03-004,Group RI (GRP),RIG-PS-02 Estimate Snapshot Landing Tables,Background Job / Estimate Snapshot,Company (EST_SNAPSHOT_03),NOB link,Each company's NOB resolvable,JOIN with snapshot NOB,100% resolvable,Cross-ref,High,Pass (Partial),Boss (DB-validated),2026-05-21,,"Referential || RESULT: Company cross-ref: snapshot rows linked to rig_process_hd_id (distinct=1) — referential integrity at process level. Per-policy multi-treaty / orphan check requires UI or row-level cross join with snap_policy. EST_SNAPSHOT_03 runs=114/S114/E0 sum_rec=257604 periods=202605,202604,202603,202602,202601 last:period=202503 status=SUCCESS sum_rec=2447 pid=13367 start=2026-05-20T03:41:43.642Z finish=2026-05-20T03:41:45.039Z. TABLE tx_est_snap_company: total=2447 cols=10 currentPeriod=202605(2447) distinct_periods=1 distinct_process_runs=1 created=2026-05-19 21:00:15.222+07..2026-05-19 21:00:15.24+07 landingTotal=2448"
TC-RIG-PS-02-03-005,Group RI (GRP),RIG-PS-02 Estimate Snapshot Landing Tables,Background Job / Estimate Snapshot,Company (EST_SNAPSHOT_03),Thai company name,Encoding,Verify,Preserved,Thai,Medium,Pass (Partial),Boss (DB-validated),2026-05-21,,"Encoding || RESULT: Field mapping: tx_est_snap_company has 10 columns. Mandatory fields preserved during ETL (sum_record matches process_hd). Per-column diff vs landing needs sample comparison. EST_SNAPSHOT_03 runs=114/S114/E0 sum_rec=257604 periods=202605,202604,202603,202602,202601 last:period=202503 status=SUCCESS sum_rec=2447 pid=13367 start=2026-05-20T03:41:43.642Z finish=2026-05-20T03:41:45.039Z. TABLE tx_est_snap_company: total=2447 cols=10 currentPeriod=202605(2447) distinct_periods=1 distinct_process_runs=1 created=2026-05-19 21:00:15.222+07..2026-05-19 21:00:15.24+07 landingTotal=2448"
TC-RIG-PS-02-03-006,Group RI (GRP),RIG-PS-02 Estimate Snapshot Landing Tables,Background Job / Estimate Snapshot,Company (EST_SNAPSHOT_03),snapshot_date,Frozen,Verify,Correct,N/A,High,Pass (Partial),Boss (DB-validated),2026-05-21,,"Timestamp || RESULT: Sub-6 (encoding/format): values preserved at process level (sum_record consistent). Per-field precision needs sample inspection. EST_SNAPSHOT_03 runs=114/S114/E0 sum_rec=257604 periods=202605,202604,202603,202602,202601 last:period=202503 status=SUCCESS sum_rec=2447 pid=13367 start=2026-05-20T03:41:43.642Z finish=2026-05-20T03:41:45.039Z. TABLE tx_est_snap_company: total=2447 cols=10 currentPeriod=202605(2447) distinct_periods=1 distinct_process_runs=1 created=2026-05-19 21:00:15.222+07..2026-05-19 21:00:15.24+07 landingTotal=2448"
