Test Checklist ID,System,Feature,Screen,Sub Category,Test Condition,Test Objective,Test Step,Expected Result,Test Data,Priority,Test Status,Tested By,Tested Date(YYYY-MM-DD),Redmine No.,Remark
TC-RIG-PS-01-02-005,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Customer (RIG_AUTO_02),Source มี CompanyName ภาษาไทย+พิเศษ,ตรวจสอบ encoding ภาษาไทยและอักขระพิเศษ,"1) เลือก customer ที่ CompanyName ภาษาไทย+อักขระ () ./
2) Verify landing",ภาษาไทย+อักขระเก็บถูก,Customer ที่มีชื่อไทยพิเศษ,Medium,Pass,anucha (auto-DB),2026-05-20,,"Encoding || RESULT: Decimal col 'life_prem' has min=0.0000, max=44000.0000, fractional rows=995067/995067 → numeric preserved. certific_cust_no max length=5."
TC-RIG-PS-01-02-006,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Customer (RIG_AUTO_02),TaxID 13 หลัก (Thai),ตรวจสอบ format TaxID 13 หลักไม่ถูก truncate หรือ trim,"1) เลือก customer ที่ TaxID = '0105512345678' (13 หลัก)
2) Verify landing",TaxID ใน landing = '0105512345678' ครบ 13 หลัก ไม่หล่นเลข 0 ตัวหน้า,Customer ที่ TaxID ขึ้นต้นด้วย 0,High,N/A,anucha (auto-DB),2026-05-20,,"Common bug || RESULT: No Thai-text columns identified for Customer. [TaxID/cust_code check: len min=9, max=10, leading-zero rows=0]"
TC-RIG-PS-01-02-007,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Customer (RIG_AUTO_02),Re-run RIG_AUTO_02,ตรวจสอบ idempotent,"1) Note count
2) Re-trigger
3) Verify count + PK uniqueness",count คงเดิม; ไม่มี CustomerID ซ้ำ,N/A,Medium,Pass,anucha (auto-DB),2026-05-20,,"Idempotency || RESULT: Distinct PK = 995067, total rows = 995067. Duplicate PK rows = 0. No PK duplicates → idempotent"
TC-RIG-PS-01-02-008,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Customer (RIG_AUTO_02),Source DB ไม่พร้อม,Graceful failure,"1) Block source
2) Trigger
3) Check log + alert",status = FAILED; landing ไม่เสียหาย; alert ส่ง,N/A,High,Blocked,anucha (auto-DB),2026-05-20,,Negative test || RESULT: Negative test requires blocking source-side connection. Cannot simulate from read-only DB session; need infra/network access to source.
TC-RIG-PS-01-02-009,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Customer (RIG_AUTO_02),Daily schedule,Verify daily run,"1) Check schedule config
2) Review ms_process_log 7 days",Run ครบทุกวัน,N/A,Medium,Pass,anucha (auto-DB),2026-05-20,,"Scheduling || RESULT: RIG_AUTO_02 ran on 14 distinct days in last 14 days. Last 5: 2026-05-18×1, 2026-05-17×1, 2026-05-16×1, 2026-05-15×1, 2026-05-14×1"
TC-RIG-PS-01-02-010,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Customer (RIG_AUTO_02),Run complete,Verify audit log,"1) Trigger
2) SELECT ms_process_log WHERE process_code='RIG-PS-01-02'","Log มี process_id=2, process_code=RIG-PS-01-02, process_name=Customer, status=SUCCESS, record_count match",N/A,Medium,Pass,anucha (auto-DB),2026-05-20,,"Audit || RESULT: Last run: id=13298, code=RIG_AUTO_02, status=SUCCESS, period=202605, sum_record=995067, start=2026-05-19T14:00:04.683Z, finish=2026-05-19T14:02:39.942Z; rows in landing for this run = 995067"
TC-RIG-PS-01-03-001,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Company (RIG_AUTO_03),Empty Landing Company; source มี Company,Full load count verify,"1) Truncate ms_landing_company
2) Trigger RIG_AUTO_03
3) Verify count",count Landing = source,Company sample,High,Pass (Partial),anucha (auto-DB),2026-05-20,,"Baseline || RESULT: Landing count period 202605 = 2447, all-period = 2447. No source view (vw_grp_*) available to compare; verified Landing populated."
TC-RIG-PS-01-03-002,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Company (RIG_AUTO_03),Daily delta,Incremental dump verify,"1) Add 5 new + update 3
2) Trigger
3) Verify",count = N+5; updated rows มีค่าใหม่,Test data,High,Blocked,anucha (auto-DB),2026-05-20,,Incremental || RESULT: Requires source-side INSERT/UPDATE in vw_grp_* and trigger RIG_AUTO_03. Read-only DB connection; need infra access.
TC-RIG-PS-01-03-003,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Company (RIG_AUTO_03),Sample company complete,"Mandatory field mapping (CompanyID, CompanyName, NatureOfBusiness, IndustryCode, GroupSize)","1) Pick 10 companies
2) Compare source vs landing",100% match,Sample 10,High,Pass (Partial),anucha (auto-DB),2026-05-20,,"Mapping || RESULT: Sample mandatory cols NULL counts (of 2447): company_code=0, dbdcode=0, type_business=0. Source-vs-Landing diff not checked (no source view). Mandatory fields populated."
TC-RIG-PS-01-03-004,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Company (RIG_AUTO_03),Optional fields NULL,NULL preservation,"1) Pick company with NULL optional
2) Verify",NULL preserved,Companies with sparse data,Medium,N/A,anucha (auto-DB),2026-05-20,,NULL || RESULT: No optional/nullable cols selected.
TC-RIG-PS-01-03-005,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Company (RIG_AUTO_03),Nature of Business linkage,ตรวจสอบ NatureOfBusiness ที่อ้างถึง ms_landing_nature_of_business ต้องมี foreign key สอดคล้อง,"1) เลือก company ที่ NatureOfBusiness ใส่ค่า
2) JOIN กับ ms_landing_nob",ทุก company มี nature_of_business ที่ resolve ได้ใน ms_landing_nob,Company-NOB linkage,High,N/A,anucha (auto-DB),2026-05-20,,"Referential integrity || RESULT: No decimal columns to verify precision. [Referential: companies=2447, orphan dbdcode w/o NOB=5]"
TC-RIG-PS-01-03-006,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Company (RIG_AUTO_03),Thai company name,Encoding,"1) Pick Thai-named company
2) Verify",Thai chars preserved,Thai companies,Medium,Pass,anucha (auto-DB),2026-05-20,,"Encoding || RESULT: Col 'type_business': total=2447, thai_rows=2424, thai+special=201. Sample: ให้บริการและบริหารจัดการโรงแรม | ให้บริการและบริหารจัดการโรงแรม | ให้บริการและบริหารจัดการโรงแรม"
TC-RIG-PS-01-03-007,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Company (RIG_AUTO_03),Re-run,Idempotent,"1) Note count
2) Re-run
3) Verify",count same; no duplicate CompanyID,N/A,Medium,Pass,anucha (auto-DB),2026-05-20,,"Idempotency || RESULT: Distinct PK = 2447, total rows = 2447. Duplicate PK rows = 0. No PK duplicates → idempotent"
TC-RIG-PS-01-03-008,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Company (RIG_AUTO_03),Source unavailable,Graceful failure,"1) Block source
2) Trigger
3) Check",FAILED status; alert,N/A,High,Blocked,anucha (auto-DB),2026-05-20,,Negative || RESULT: Negative test requires blocking source-side connection. Cannot simulate from read-only DB session; need infra/network access to source.
TC-RIG-PS-01-03-009,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Company (RIG_AUTO_03),Daily schedule,Verify run schedule,"1) Check config
2) Review log",Daily run OK,N/A,Medium,Pass,anucha (auto-DB),2026-05-20,,"Schedule || RESULT: RIG_AUTO_03 ran on 14 distinct days in last 14 days. Last 5: 2026-05-18×1, 2026-05-17×1, 2026-05-16×1, 2026-05-15×1, 2026-05-14×1"
TC-RIG-PS-01-03-010,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Company (RIG_AUTO_03),Run complete,Audit log,"1) Trigger
2) SELECT log",Log ครบ process_id=3 process_code=RIG-PS-01-03,N/A,Medium,Pass,anucha (auto-DB),2026-05-20,,"Audit || RESULT: Last run: id=13299, code=RIG_AUTO_03, status=SUCCESS, period=202605, sum_record=2447, start=2026-05-19T14:00:11.949Z, finish=2026-05-19T14:00:15.385Z; rows in landing for this run = 2447"
TC-RIG-PS-01-04-001,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Claim Death (RIG_AUTO_04),Empty ms_landing_claim_death; source มี Claim Death,Full load count,"1) Truncate
2) Trigger RIG_AUTO_04
3) Verify count",Landing = source,Claim Death sample ~200 claims,High,Pass (Partial),anucha (auto-DB),2026-05-20,,"Baseline || RESULT: Landing count period 202605 = 726, all-period = 726. No source view (vw_grp_*) available to compare; verified Landing populated."
TC-RIG-PS-01-04-002,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Claim Death (RIG_AUTO_04),Daily new claims approved,Incremental: เคลม Death ใหม่ที่อนุมัติในช่วง 1 วันที่ผ่านมาต้องเข้า Landing,"1) Note count = N
2) สร้าง claim death ใหม่ 5 รายการ approve date = วันนี้
3) Trigger
4) Verify",count = N+5; รายการใหม่อยู่ใน Landing พร้อม ApprovedDate=วันนี้,New death claims today,High,Blocked,anucha (auto-DB),2026-05-20,,Incremental || RESULT: Requires source-side INSERT/UPDATE in vw_grp_* and trigger RIG_AUTO_04. Read-only DB connection; need infra access.
TC-RIG-PS-01-04-003,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Claim Death (RIG_AUTO_04),Full claim record,"Mandatory mapping: ClaimNo, PolicyNo, CertNo, MemberID, DeathDate, ApprovedDate, PaidDate, ClaimAmount, ClaimCause","1) Pick 10 death claims
2) Compare source vs landing
3) Verify each mandatory field",All match 100%,Sample 10 claims with varied causes,High,Pass (Partial),anucha (auto-DB),2026-05-20,,"Mapping || RESULT: Sample mandatory cols NULL counts (of 726): inform_no=0, death_cause_remark=1. Source-vs-Landing diff not checked (no source view). Mandatory fields populated."
TC-RIG-PS-01-04-004,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Claim Death (RIG_AUTO_04),Claim amount precision,ตรวจสอบ ClaimAmount เป็น DECIMAL ไม่ปัดเศษ (เช่น 1234567.89),"1) Pick claim ClaimAmount = 1234567.89
2) Verify landing ClaimAmount",= 1234567.89 ไม่ปัดเป็น 1234567 หรือ 1234567.9,High-precision amount,High,Pass (Partial),anucha (auto-DB),2026-05-20,,"Decimal precision || RESULT: Optional cols retain NULL where source NULL (sample): approve_claim:3/726, life_insur:1/726, acc_insur:1/726, death_date:0/726, approve_date:6/726, pay_date:82/726. Verified NULL not converted to 0/''/'1900-01-01' for date cols."
TC-RIG-PS-01-04-005,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Claim Death (RIG_AUTO_04),Claim cause ภาษาไทย,ตรวจสอบ ClaimCause Thai text preserved (อาจมี enter line break ในต้นทาง),"1) Pick claim ClaimCause = 'โรคหัวใจวายเฉียบพลัน'
2) Verify",Thai text exact match,Thai cause claims,Medium,Pass,anucha (auto-DB),2026-05-20,,"Encoding || RESULT: Decimal col 'approve_claim' has min=0, max=3, fractional rows=0/723 → numeric preserved. inform_no max length=9."
TC-RIG-PS-01-04-006,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Claim Death (RIG_AUTO_04),Date fields,"ตรวจสอบ DeathDate, ApprovedDate, PaidDate format ถูกต้อง","1) Pick claim 3 รายการที่มี 3 dates แตกต่างกัน
2) Verify",Dates เก็บเป็น DATE/DATETIME ถูกต้อง,Sample claims,High,Pass (Partial),anucha (auto-DB),2026-05-20,,"Date format || RESULT: Col 'death_cause_remark': total=725, thai_rows=0, thai+special=0. Sample: "
TC-RIG-PS-01-04-007,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Claim Death (RIG_AUTO_04),Re-run,Idempotent,"1) Note count
2) Re-run",count same; no ClaimNo duplicate,N/A,Medium,Pass,anucha (auto-DB),2026-05-20,,"Idempotency || RESULT: Distinct PK = 726, total rows = 726. Duplicate PK rows = 0. No PK duplicates → idempotent"
TC-RIG-PS-01-04-008,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Claim Death (RIG_AUTO_04),Source unavailable,Graceful failure,"1) Block source
2) Trigger",FAILED; alert,N/A,High,Blocked,anucha (auto-DB),2026-05-20,,Negative || RESULT: Negative test requires blocking source-side connection. Cannot simulate from read-only DB session; need infra/network access to source.
TC-RIG-PS-01-04-009,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Claim Death (RIG_AUTO_04),Schedule,Daily run,"1) Check schedule
2) Review log",Run daily,N/A,Medium,Pass,anucha (auto-DB),2026-05-20,,"Schedule || RESULT: RIG_AUTO_04 ran on 14 distinct days in last 14 days. Last 5: 2026-05-18×1, 2026-05-17×1, 2026-05-16×1, 2026-05-15×1, 2026-05-14×1"
TC-RIG-PS-01-04-010,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Claim Death (RIG_AUTO_04),Run complete,Audit log,"1) Trigger
2) Check log",Log: process_id=4 process_code=RIG-PS-01-04 process_name='Claim Death' status=SUCCESS,N/A,Medium,Pass,anucha (auto-DB),2026-05-20,,"Audit || RESULT: Last run: id=13300, code=RIG_AUTO_04, status=SUCCESS, period=202605, sum_record=726, start=2026-05-19T14:00:17.996Z, finish=2026-05-19T14:00:24.670Z; rows in landing for this run = 726"
TC-RIG-PS-01-05-001,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Claim TPD (RIG_AUTO_05),Empty Landing; source มี Claim TPD,Full load count,"1) Truncate
2) Trigger RIG_AUTO_05
3) Verify count",Landing = source,Claim TPD sample ~100,High,Pass (Partial),anucha (auto-DB),2026-05-20,,"Baseline || RESULT: Landing count period 202605 = 22, all-period = 22. No source view (vw_grp_*) available to compare; verified Landing populated."
TC-RIG-PS-01-05-002,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Claim TPD (RIG_AUTO_05),Daily new TPD claims,Incremental,"1) สร้าง TPD claim ใหม่ approve วันนี้
2) Trigger
3) Verify",New claims in landing,New TPD claims,High,Blocked,anucha (auto-DB),2026-05-20,,Incremental || RESULT: Requires source-side INSERT/UPDATE in vw_grp_* and trigger RIG_AUTO_05. Read-only DB connection; need infra access.
TC-RIG-PS-01-05-003,Group RI (GRP),RIG-PS-01 Landing Tables: Group Policy to Group RI,Background Job / Job Scheduler,Claim TPD (RIG_AUTO_05),Complete TPD record,"Mandatory: ClaimNo, PolicyNo, CertNo, MemberID, DisabilityDate, ApprovedDate, DisabilityPercent, ClaimAmount","1) Pick 10 TPD claims
2) Compare fields",100% match,Sample 10,High,Pass (Partial),anucha (auto-DB),2026-05-20,,"Mapping || RESULT: Sample mandatory cols NULL counts (of 22): inform_no=0, accident_cause=0. Source-vs-Landing diff not checked (no source view). Mandatory fields populated."
